comp_id,realty_broker_id
281773,29771
281774,29772
281775,29773
281777,29776
281778,29778
281779,29773
281781,29781
281782,29768
281783,29768
281786,29785
281787,29768
177634,29475
281789,29788
281791,29427
281793,25189
281797,29764
281800,29768
281801,29794
281802,29773
281803,29773
281804,29797
281805,29764
281806,29764
281808,29768
281810,25189
281813,29395
281817,29784
281818,29404
281798,29791
281819,29795
281820,29394
281821,29390
281822,29402
281823,29800
281824,27395
281827,29802
281827,29788
281828,22462
281830,29805
281832,29762
281833,29808
281834,29811
281836,29477
281837,29814
281838,29816
281841,29818
281844,29826
281844,29827
281845,29395
281846,29828
281846,29829
281849,29831
281851,29834
281854,29397
281858,29796
281861,29414
281864,29843
281868,29846
281869,24352
281870,29450
281873,29450
281876,29419
281877,29851
281877,29852
281879,29855
281879,29856
281880,29859
281880,29860
281881,29806
281883,29863
281884,29864
281886,29397
281889,29835
281889,29816
281890,29868
281891,29869
281892,29718
281893,9518
281894,29718
281898,29718
281899,29872
281900,29867
281902,29396
281903,29873
281904,29718
281907,29746
281908,29746
281911,29721
281910,29396
281913,29718
281916,29718
281918,29718
281920,29880
281921,29746
281924,29718
281926,29746
281927,29718
281931,16238
281931,29884
281932,29885
281933,29888
281933,29889
281935,29891
281935,29887
281936,29397
281940,29894
281940,29895
281941,29397
281942,16238
281942,29884
281946,29397
281947,29884
281947,16238
281948,29898
281950,29427
281952,29450
281957,16238
281957,29884
218831,29478
281960,29907
281961,29875
281963,29417
281964,29418
281965,29718
281967,29908
281968,29418
281969,29791
281971,29746
281972,29910
281976,29915
281979,29718
281981,29718
281982,29721
281983,29746
281984,29718
281985,29718
281986,29430
281987,29746
281989,29718
281990,29718
281991,26759
281992,29721
281993,29820
281994,26372
281994,29823
281995,29718
281997,29718
281999,29718
282000,29827
282002,29746
282003,29746
282004,29917
282005,29919
282006,29718
282008,29718
282009,29721
282010,29920
282016,29718
282017,29718
282018,29921
282020,29718
282021,29866
282022,29450
282024,29718
282027,29767
282029,29718
282031,29843
282033,29418
282034,29922
282036,29923
282038,29418
282039,29718
282047,29835
282047,29816
282069,29809
282072,29903
282083,16238
282083,29884
282085,16238
282085,29884
282086,29909
117505,7328
282192,29927
282205,29933
282206,29927
282207,29936
282211,29893
282225,29948
282226,29951
282237,29957
282239,29955
282248,29960
282250,29962
282260,29929
282261,29892
282264,29949
282272,29961
282287,29787
108842,2691
282586,29970
282586,29971
282587,22736
282595,29978
282595,29979
282595,29980
282597,29982
282597,29983
282601,29986
282601,29783
282604,29855
282606,29988
282612,29994
282613,29995
282614,29996
282626,30004
282626,29933
282628,30005
282630,29762
282632,29775
282640,30012
282643,30015
282645,30018
282650,30023
282651,30024
282652,30025
282653,29994
282654,29855
282655,30026
282661,29768
282661,29976
282662,6826
282663,29786
282664,29981
282672,29978
282672,29905
282672,29980
282673,30007
282679,30028
282680,30029
282681,30030
282682,29825
282682,29905
282723,22736
282724,29909
282725,30035
282726,29775
282729,29823
282729,30036
282730,30037
282735,30039
282738,30040
282748,22736
282750,20674
282752,30038
282765,27259
282765,30042
282766,29791
282767,29778
282768,29988
282770,30044
282772,30045
282774,30046
282776,11906
282776,30047
282777,30048
282778,30049
282780,30026
282783,29788
282582,30026
206894,8141
20,29220
1819,26928
1152,26918
213,7328
1376,29295
15271,6243
15271,2428
15271,6177
101337,3915
101337,2449
161794,20796
2797,28106
283202,29864
283205,29873
176105,60
176105,2485
176105,3952
147249,20793
101757,385
101757,2428
104075,3773
283295,30064
283298,30067
283304,30073
283309,30079
283309,30080
283316,30088
283318,29788
283325,30098
283341,30088
283354,30060
283355,30123
283358,30124
283358,9076
283360,30124
283362,30129
283409,30151
283410,30097
283415,30123
283429,30102
283429,30103
283436,30166
283455,30060
283455,30174
283474,30174
283474,30183
283476,30099
283476,9647
283483,30186
283525,30060
283525,30174
283567,30174
283583,30232
283615,29879
283615,30112
283352,30119
283352,30120
283628,23454
283649,30242
283680,30247
283682,30250
283697,30244
283749,30225
236187,2519
12035,5690
12035,2284
12035,2283
12035,18
236178,3978
236178,2320
236178,3977
236176,2363
236176,7165
236176,6395
236176,13016
163846,30252
167050,30253
167179,30254
167390,30255
236169,2303
236169,6237
236170,8532
165096,30256
283932,30257
283933,30258
186298,30260
283945,30261
15561,28142
14724,2427
13844,21268
13844,3994
13844,3984
284470,3981
284470,13526
11059,2735
284471,3990
284471,2466
284472,6402
232966,11815
232966,6154
284474,27240
284475,157
284478,1714
284479,2519
11078,2466
11078,13522
15700,6236
15700,2847
15700,2363
284480,27242
284481,2363
284481,2847
284482,18
284482,384
284483,3990
284485,2847
284485,2363
284487,3460
284487,20746
284487,20747
284488,3981
284488,13526
284490,7574
284491,19188
284492,3978
13158,1928
13158,7425
284493,6236
284493,2847
284493,2363
284494,3982
284494,2616
284495,3981
284496,3990
284496,2466
284498,90
284499,2668
284500,2519
284502,2847
284502,2363
15718,1472
13008,6154
284503,18
284503,384
284504,8619
284504,11747
284505,47
284505,1368
252778,6421
252778,7154
252778,6241
284507,90
284508,2428
284508,6176
284509,2847
284509,2363
284510,18
284510,384
11929,6195
284511,3276
284511,26998
284511,26997
284511,27244
284518,4259
284520,3990
11086,18
11086,384
284522,13485
284523,6408
284523,2666
284523,27065
284524,2519
284525,3982
284525,2616
284528,2453
284528,2363
284529,27252
284531,1531
11092,2670
11092,13584
13017,3990
13017,2466
13017,13522
257935,27253
14984,2376
284537,2628
284537,2466
284537,6397
8720,3276
8720,2303
249421,3274
249421,27144
249421,3926
245319,3788
284538,90
284538,1928
284538,2242
217699,30282
217699,2625
284545,30285
284545,6394
284546,12037
284546,7219
284551,12
8863,30290
284553,6
284556,152
284561,3963
284561,6230
284563,1414
284564,30293
284565,29721
284566,3614
284568,29719
284569,29746
284570,29746
284571,29746
284572,29746
284574,29746
284575,3460
284575,20746
284576,29718
284577,29718
257871,6230
257871,3963
7258,3994
284580,2532
284581,3994
284581,2628
284582,2363
284582,3990
284582,2466
284583,2510
228592,2616
228592,2617
228592,3982
7682,7509
284585,6243
284585,6177
284586,6154
284587,2427
284588,2428
284588,30301
284588,30302
284591,3960
284591,2497
11803,8619
11803,11747
284592,6230
284592,3963
284593,2428
284593,6176
284594,30303
284595,2510
284596,8525
284597,30291
284598,30292
284599,29718
284600,8619
284600,2453
284601,29721
284602,2733
7440,6421
284604,29875
284605,3614
284606,3614
284607,27255
284608,23855
284608,1368
284609,3276
284609,3274
284610,30295
284612,2303
284612,13448
7741,3994
7741,2628
284613,145
284613,5843
284614,3274
284614,3926
284615,384
284615,18
284615,5688
284615,2283
10583,3994
10583,6421
11066,6230
11066,3963
11844,3982
11065,1928
11065,90
11065,7425
284616,90
11029,3926
11029,6044
284617,13485
284618,1928
284618,90
284618,7425
284619,2296
284619,6179
284658,30305
284659,30306
284660,30307
284729,3990
284729,27254
284730,384
284730,18
284730,5688
284730,2283
284731,13528
284731,20916
284732,3994
284732,3984
284732,6250
284733,90
284733,1928
284733,7425
284734,6230
284734,3963
284735,3994
284735,6250
284735,2466
284736,2616
284736,2617
284736,3982
284737,3994
284737,6250
284737,2466
284738,18
284738,6201
284738,2519
284738,384
284739,1574
284739,27256
284741,29746
284742,26773
284743,90
284743,1928
284743,2242
284744,29746
284745,8619
284745,11747
284746,29746
284747,29746
284748,29746
284749,30296
284750,29718
284751,29718
284752,29718
284754,29718
284756,29718
284757,29718
284758,29718
284761,29718
284778,29721
284779,30308
284780,29721
284781,30266
257161,2192
284782,30268
7772,6413
257876,30269
284784,1598
269085,327
258460,28645
258460,3911
258460,28646
258460,3978
284786,7388
284787,10016
284789,30272
958,29270
284796,8169
284797,5500
284798,30309
284799,5607
284801,13860
10825,160
284803,8169
284808,15838
284811,30311
284812,30313
284813,30312
284814,30312
284815,30315
284817,30317
284818,30318
284819,30319
284822,30322
284823,30323
284824,30320
284825,30320
284826,30320
284827,30324
284830,30325
284831,30312
284832,30312
284833,30312
284834,30327
284835,30323
284837,30328
284839,30331
284840,30332
284841,30310
284842,30312
284843,30333
284844,30325
284845,30321
284846,30312
284847,30324
284848,30317
284849,30312
284851,30317
284852,30312
284853,30316
284854,30337
284855,30331
284856,30329
284857,30312
284859,30320
284860,30312
284861,30312
284862,30324
284864,30317
284865,30317
284866,30317
284867,30334
284868,30317
284869,30335
284871,30324
284872,30317
284873,30317
284876,30317
284877,30312
284878,30336
284879,30324
284882,30312
284884,30312
284885,30312
284886,30317
284896,30316
284897,30340
284898,30312
284899,30316
284900,30312
284901,30317
284902,30317
284903,30317
284904,30344
284905,30335
284906,30312
284907,30312
284908,30323
284909,30316
284910,30317
284911,30346
284912,30312
284913,30312
284914,30323
284915,30343
284916,30343
284917,30348
284918,30328
284919,30343
284921,30326
284922,30349
284923,30343
284924,30312
284926,30343
284928,30343
284929,30312
284930,30329
284931,30328
284932,30312
284933,30343
284936,30312
284937,30317
284938,30342
284939,165
284943,30312
284944,30312
284945,30326
284946,30312
284947,30316
284948,30312
284950,30312
284951,30312
284953,30345
284954,30343
284955,30312
284956,30312
284957,30312
284959,30312
284960,30312
284961,30350
284962,30351
284963,30352
284966,6241
284966,7154
284984,6201
284984,18
284984,384
284985,6201
284985,18
284985,384
284986,3990
284986,2466
284986,13522
284988,90
284990,3994
284991,8767
284991,13526
284991,8619
284992,3276
284992,2670
284992,3274
284993,2466
284993,13522
284994,3990
284994,2466
271349,26883
271349,2626
284995,3990
284995,2466
284996,6154
284997,5688
284997,18
284997,2283
13752,1661
284998,1928
284998,90
284998,7425
272672,28456
284999,1928
284999,90
284999,7425
285000,6154
13925,6055
13925,21587
13925,28131
285001,6236
285001,2847
285001,2363
272681,28610
1427,7646
285002,1917
272682,20756
272682,2429
272683,2428
272683,6243
272683,6176
285017,1841
285022,30273
272946,1661
285024,27259
285026,3981
285026,2453
285026,47
257826,6177
257826,3971
285032,6230
285032,3963
285034,3960
12709,6440
13785,1784
13785,7251
13785,28603
10835,312
272984,2466
272984,28611
7745,30274
9434,11984
285044,7548
285044,13626
285044,28454
285044,2307
285051,30326
285052,30312
285053,30326
285054,30316
285055,30316
285056,30326
285057,30335
285058,30312
285060,30343
285061,30312
285062,30312
14346,6205
285064,30312
285065,30316
285066,30312
285067,30312
285068,30316
285069,30312
285070,30335
285071,30343
285072,30312
285073,30370
285074,30371
285075,30343
285076,30312
285077,30373
285078,30343
285079,30312
285080,30343
285081,30312
285082,30343
285083,30343
15001,3276
15001,2670
15001,3274
272994,2303
272994,13448
557,3274
557,2670
557,3276
557,3277
12358,28604
273007,24600
285084,30312
285085,30355
285086,30316
285087,30358
285088,30312
285089,30312
285092,30359
273019,7442
273019,28606
285093,30312
285094,30312
285095,30362
285096,30316
285097,30363
15654,5688
15654,2283
285100,30364
285102,30312
285103,30325
285104,30367
285105,30326
285106,30312
273028,22128
273042,212
273075,20916
273075,3952
285198,29718
285199,29721
285200,29721
285201,29721
285202,29746
285203,29746
285204,2519
285204,6230
285205,6230
285205,3963
285206,3994
285206,3984
285206,2628
285210,6241
285210,2616
285210,2617
285224,3990
285224,2466
285226,12
285227,7548
285227,7040
285238,2296
285238,6179
285240,27257
285240,2363
285241,3990
285241,2466
285241,2363
285244,12037
285244,7219
7156,2453
285247,27264
285248,6417
285250,3990
285250,2466
285252,2617
285252,2616
285252,2618
285253,6236
285253,2363
285254,1928
285254,90
285254,7425
285256,3452
285256,6400
285258,1928
285258,90
285258,2242
285259,1928
285259,90
285259,7425
285260,2466
285260,3994
285262,3994
285262,3984
285263,13485
285264,2363
285264,27257
285265,2466
285265,13522
285266,2449
285267,1928
285267,90
285267,2242
285268,1928
285268,7425
285268,90
11316,3990
11316,2466
285270,1574
285271,29746
285272,2510
285274,2466
285274,3990
285274,2363
285276,3994
285276,3984
285278,3276
285278,2670
285278,3274
285280,2370
285281,3276
285281,2670
285281,3274
285283,2466
285283,13522
285284,11747
285285,6230
285285,3963
285286,2519
285287,6250
285287,6992
285288,2466
285288,3990
228607,6421
285290,2466
285290,3990
285290,2363
285291,3990
285291,2466
285291,3989
285293,2370
11286,30382
13528,3990
13528,2466
285295,3990
285295,2466
102245,7328
102245,2351
285323,2428
285323,6176
13313,1368
285326,2376
285326,6953
285326,23898
285331,3276
285331,2670
285331,3274
285333,6154
285334,6154
285344,2370
285345,6154
285349,1971
7208,2523
7208,30383
285361,25473
767,7328
285375,29748
285376,29746
285377,29749
285378,30386
285379,30386
285380,29746
285381,30387
285382,29746
11205,2847
11205,11872
7939,3984
7939,6250
7939,21268
11008,30388
11008,23938
13111,8247
13111,11811
285383,29746
13115,2370
13115,3274
13115,2670
13115,3960
285384,29718
277173,6154
277173,2617
276913,6236
276913,2847
11005,2363
11005,6236
11005,2847
11005,3985
277208,3984
277208,11657
277208,3994
11018,3986
11018,3989
276704,6177
11014,2615
11014,1574
249438,6236
249438,2847
249438,2363
9744,3276
9744,3274
9744,2670
285385,3994
285385,6250
285385,6421
276694,7548
276694,11872
11753,26920
10994,18
10994,5688
10994,2519
10994,384
11007,54
11007,20
285387,21268
285387,30391
9798,30392
277209,6028
277209,3276
249749,8528
249749,12047
249749,6211
10980,399
10980,1921
249740,2376
285389,7548
228565,90
277180,3276
277180,3274
277180,2670
249745,8528
249745,6241
249745,6211
285390,2628
285390,27130
277129,21268
285391,2847
285391,2363
285392,8528
285392,6211
285392,7154
13243,7548
13243,6400
285393,6028
285393,3926
285394,3994
285394,6421
285395,5962
285396,20946
285397,2616
285397,2617
285398,1928
285398,90
285398,2242
108048,3994
108048,3984
108048,6250
285401,6241
285401,8528
285401,6211
285402,7219
285402,12037
285403,3994
285403,6250
285403,2466
285404,6421
285405,6250
285406,6179
285406,2296
285407,6154
285408,1928
285408,90
285408,2242
285409,2847
285409,2363
285410,18
285410,6201
285411,3994
285412,3990
285412,2466
285413,90
285414,3994
285414,3984
285414,6250
13781,3984
13781,6250
285415,3460
285415,20746
285415,3459
285416,23862
285417,6044
285418,20746
285418,3460
285419,90
285420,1928
285420,90
285420,2242
285421,2847
285421,2363
285422,2616
285422,27283
285422,2618
285423,18
285423,6201
285424,27151
285425,6177
285426,8625
285426,3978
285427,3994
285429,3994
285430,6044
285430,27144
228594,11815
285431,90
285431,2242
285434,18
285434,6201
285441,90
285447,6421
285447,3994
285454,90
285456,2453
285456,6201
285464,90
285466,90
285470,90
285483,1937
10823,6177
11677,20
7652,30275
228586,6201
228586,3981
228586,8619
228586,2453
228586,27142
285605,1323
285682,30276
285683,6421
285683,3994
285684,90
285685,90
285686,3994
285686,3984
285686,6250
285687,2688
285697,90
285700,3276
285700,2670
285700,3274
285704,90
285719,90
285724,90
220071,2877
285733,90
285736,90
285742,90
285746,90
285747,90
285748,90
285758,2679
285770,7548
10807,6437
285399,27063
285781,30279
285850,30283
277217,27272
277217,7227
277217,1905
7623,3978
7623,20758
8822,212
7519,6236
7519,2847
7519,3276
7519,3274
7519,2670
13343,8528
13343,6211
13343,7154
285910,6028
285910,3926
285911,13526
285911,11747
10986,18
10986,6201
10986,2519
10986,384
285914,3994
285914,6250
285914,2466
285916,3276
285916,2670
285916,2370
285916,3274
285917,3994
285917,27130
285917,6421
285919,3933
285920,12037
285920,7219
285923,6201
285923,18
285923,384
8832,205
285926,2466
285926,3990
285927,3926
285927,6028
285928,6201
285930,23881
8910,11657
285931,399
285932,1574
285932,22427
285932,3985
285933,90
285934,13528
285934,13485
285935,2466
285935,3990
285937,90
285939,90
285941,27284
285941,7329
285942,2352
285942,6236
285942,2847
8851,8525
285947,2428
285947,6176
10803,1959
285951,27287
10799,11879
249727,2623
249727,3899
249727,2621
9597,6243
285955,30289
13478,6241
13478,8528
13478,6211
285958,2628
285958,6421
244543,6201
244543,18
244543,384
244589,2628
244589,3984
244590,12047
13950,18
13950,2519
13950,384
13403,2296
13403,6179
285967,27156
285967,3986
285967,3989
285969,12047
285970,2497
285971,2628
285971,30393
285972,160
9481,27255
285973,6230
285973,3963
285973,20916
8524,2523
285975,11484
14068,6179
14068,2296
285976,27614
285977,3963
285977,6230
13466,6201
285981,23855
14037,27615
9468,6201
9468,18
9468,384
9499,2466
13447,18
13447,2519
13447,5688
13447,384
285983,6201
285983,3981
285983,8619
14052,3978
14052,20758
9449,2370
9449,3274
285985,30396
285986,30397
285999,29479
286000,26748
221296,1616
286001,29482
286002,29486
286006,29486
286015,29488
286016,29486
286017,29488
286018,29494
286019,26748
286020,29486
286022,26757
286024,26748
286026,29486
8153,3990
8153,2466
161850,11850
286029,29486
10613,1689
229148,29486
286030,25197
851,7510
286036,29485
286037,26757
286038,25129
286039,29490
286040,29495
286042,29482
286043,26743
286045,29484
14255,3963
14255,2361
286046,25119
286048,26757
286050,29482
286051,29482
286053,29486
286054,29484
259390,29491
286056,29482
98,7282
286064,29491
286065,29484
286066,29490
209564,29485
255135,6201
255135,6430
286068,29485
286069,29482
286070,26755
286073,25119
286075,25119
286078,26757
286083,29493
286086,26757
286088,30408
257496,2523
14358,11880
2263,3994
2263,3984
284048,3275
284048,11818
286119,2352
668,35
668,3950
668,3951
668,3954
668,7548
668,3953
668,3452
286122,30411
286126,2018
15340,6179
15340,2296
15340,6180
286129,7328
286129,6179
286129,2296
286129,6180
286130,3929
286130,3928
279313,2616
279313,3982
279313,2618
279313,2617
279313,3909
14810,11734
283920,6250
286135,2376
286135,23898
286135,6953
101760,11828
15590,2519
286136,27092
258465,3909
258465,2616
258465,3982
258465,2617
286137,90
286137,2242
286137,23859
282665,2646
282665,11799
11700,13610
286141,2670
286141,3274
286141,11879
283837,3987
283837,3989
283837,3986
283895,21624
283895,21590
286142,6421
283901,2001
283901,27095
283943,27096
283943,27097
283943,8627
283943,8626
286145,20796
286146,27098
286148,20796
145242,3924
286153,23855
286155,6421
286160,6421
286160,6250
286161,23855
286163,23855
286169,8525
286177,90
286178,1368
101500,11746
9832,28099
286339,2847
286339,2363
286367,23865
286367,3984
286404,1543
286434,23855
286434,27142
162824,3928
286510,9007
270019,5042
286523,5116
286526,8919
15641,2490
14720,27087
14720,11884
14720,27088
286639,15612
286641,30421
286644,4684
11752,3933
484,29293
14417,2663
286733,30424
248561,2904
161563,30425
14700,6238
14700,21635
286746,4604
11928,2526
11928,2429
286749,6518
144235,6204
144235,8531
144055,3909
144055,2616
144055,2618
144055,2617
144055,3952
286758,2670
286758,3274
143895,3443
143895,2646
286766,384
286768,7425
286768,90
286768,1928
286770,18
286770,5688
286771,6421
14842,27170
14842,27171
138928,3978
138928,2320
138928,3977
108784,6727
12861,3987
12861,2557
286774,2466
286774,6518
286775,20746
286775,2675
15499,2483
286778,3276
286778,6044
286778,3926
286780,23858
286781,6358
138201,30426
138827,5046
270026,22108
286782,2519
286782,12016
274241,30427
286787,23855
266507,6439
266507,216
266507,26994
286789,1531
286792,2670
286792,3274
286797,11770
286798,2616
286798,2617
286799,6154
286800,21268
286802,6230
286802,3963
286802,20916
286803,23855
286804,23855
286845,6397
286856,2466
286856,6518
286857,90
286857,2242
286857,23859
286858,23855
286859,23855
286860,90
286861,27000
286862,23855
286863,23855
286864,23855
286865,20946
286867,6044
286868,90
286869,2296
286869,6397
286870,7425
286870,1928
286870,27152
281444,8751
180385,6785
286904,4675
286908,2616
286908,2617
286908,27162
286908,2618
286909,165
286910,14083
286911,2519
286920,2497
286920,11879
286920,2363
286921,6230
286921,3963
286921,20916
285950,76
286927,2320
257883,3994
257883,3984
257881,3994
257881,3984
286929,8528
286929,12047
286929,6211
286930,23855
11660,11815
286932,2656
7128,6397
7128,26954
7128,13526
10891,27152
10891,7425
10929,13526
257849,3994
257849,3984
8622,23881
8622,3986
8622,3989
9715,2616
9715,2617
9715,6154
11115,7282
11673,7063
10900,3984
10900,27130
269384,1411
286979,2466
286979,6518
276689,3994
276689,3984
8239,2242
8239,1928
8239,7425
10145,3276
10145,3274
257752,8525
7769,3718
7769,2298
7225,2670
7225,3274
286994,27247
286996,3963
286996,6230
286996,13528
10579,2723
10042,6413
8679,3276
8679,26997
8679,26998
7546,2532
7546,13496
7935,3276
7935,3274
7935,3926
7918,27245
7918,2363
287056,8214
7478,3276
7478,2670
7478,3274
7523,2616
7523,2617
9662,6439
11071,2715
13112,3276
13112,12036
287252,13640
10214,11815
7548,18
7548,384
287257,6421
10209,8317
287260,2428
287260,6176
13047,1714
287264,2352
9619,3981
9619,18
287268,11872
7363,23881
287270,3981
287270,13526
287270,2453
11327,6241
11327,8528
11327,6211
101310,30436
101310,6179
11032,30286
7160,1912
7846,6241
7846,8528
7846,6211
11668,8619
11668,26773
259858,30455
258587,28022
8285,2628
8285,2466
8285,6397
287302,2466
287302,6518
232301,20916
232301,8528
232301,6211
257851,27154
257859,12037
257859,7219
257859,30437
11776,3984
287305,3981
287307,30438
287309,3954
287309,3452
7691,2294
7691,6434
11649,1589
11649,1564
287316,2466
287316,6518
287320,13485
287324,2427
287327,2466
287327,6518
10438,3276
10438,3274
10438,30277
9971,2691
8165,5688
8165,2283
8165,2433
11270,3985
11270,30432
11270,6397
287396,2497
287396,11879
287396,27062
287401,11657
285761,2466
285761,6518
287416,11824
257850,3978
257850,20758
257850,27000
287418,3981
287418,13526
287418,2453
287422,6397
287423,6044
287426,7063
287428,11971
287432,23865
129806,16569
287456,90
287456,2523
287457,1574
287457,22427
287459,23855
287459,30395
287459,27142
287467,3994
287467,6250
287471,2466
287471,6518
287472,13485
287473,23855
287474,3994
287474,6250
287479,3963
287479,6230
287479,13528
287489,3963
287489,6230
287489,13528
287500,23860
287510,3981
287510,13526
287510,2453
287511,3978
287511,20758
287512,6421
287513,2847
287513,2363
287514,6236
287514,2847
287515,23855
287516,2847
287516,2363
287517,23855
287518,23855
287523,90
287524,19497
169532,30441
258468,12016
9792,1978
7509,2502
7509,11746
7509,2290
11272,20798
11272,27262
2334,28128
9598,27275
276935,8636
11848,3954
11848,3452
11848,6400
145465,7995
287710,30448
8408,2634
7227,2628
7227,3994
287730,4802
11813,11815
7510,3276
7510,2670
7510,3274
10054,3960
9925,90
9925,1928
9925,12036
287735,27616
11153,6238
11153,3993
11153,11747
11745,7548
13778,9176
11216,12037
11216,7219
9595,7576
9595,27291
11664,90
11664,1928
9467,27277
9697,2523
8727,7548
8727,3963
11109,3994
11109,3984
11109,6201
10430,3276
10430,2670
10430,2303
287809,3614
10388,3981
10388,8619
285870,2617
285870,3982
9656,27130
287840,30451
287841,31936
287842,31938
10652,21619
8813,26947
244560,2847
244560,2363
11896,2294
10231,3989
10231,2427
256520,23833
252654,23833
257664,16445
257664,1436
9589,26998
9589,23862
9604,2733
251875,5216
287905,30458
10959,6992
287906,31362
258352,8103
287907,16925
251886,15008
244594,27288
8645,3994
8645,3984
8645,6177
244587,3276
244587,2510
244587,2497
13385,6236
13385,2847
7961,2466
7961,3990
7961,6518
7567,90
8987,27290
8407,3994
8407,2628
9610,32569
258472,28665
8903,3978
8903,20758
9953,26077
10940,3989
10940,2427
244442,2523
245158,11779
252583,2427
252583,3989
252583,3986
269440,2507
269440,3952
267743,1832
266551,7823
266551,7502
266551,7351
288089,30467
260718,25392
288162,3488
288163,3518
288166,5759
288167,12238
288168,3518
288169,30484
288170,30485
288188,25445
288232,25344
236401,25339
288234,30478
257623,2766
288729,30487
288730,30490
288732,30491
288734,30492
288734,30493
288734,30494
288736,25255
288739,30496
288741,30497
288741,30492
288744,30491
288747,30491
288752,30501
288752,30491
288755,30491
288757,30498
288761,30491
288765,30491
288766,30503
288815,30497
288815,30492
288834,30491
288875,3399
288876,2838
274514,3843
288878,2974
288879,7711
288880,10095
287972,3259
284590,3148
288881,5702
284550,3259
288968,12428
288968,1447
149104,8529
149104,20822
269582,28400
289044,5962
289044,28426
101583,28814
289286,8133
289288,8169
289289,4750
226876,4748
226875,4581
289354,30509
10131,27331
10131,27332
10131,27333
289373,30510
289375,30511
1630,2052
9630,6877
228643,1928
228643,90
228643,2857
8525,13485
10141,2616
10141,2617
10072,2523
10072,2616
9672,3990
9672,2466
9672,3989
241511,30483
134863,12238
10508,1970
15134,2161
8231,26953
11361,6230
11361,3963
11164,206
11164,26989
8348,2510
277386,2150
233370,3990
289608,3829
8273,2616
8273,2617
8412,1959
289613,3778
289616,10327
289619,10327
11131,3990
11131,13522
289623,2807
9029,3986
9029,3989
9029,2427
289624,2824
7228,2668
7228,27000
289629,30521
11133,6230
11133,3963
289633,29596
8192,6179
8192,2296
9991,13640
9991,2519
7953,6238
7953,11747
289644,27634
8391,26957
8391,12002
289649,3739
289653,17488
289655,3739
15607,2628
15607,3982
289657,10327
289660,3823
289665,7213
289698,3420
289700,9191
289702,9191
289703,3663
289704,3203
289706,2827
289707,2801
289715,3093
289716,3819
289721,24070
289724,5706
289727,3816
289729,3489
289729,30528
289729,30529
289729,3355
289730,20839
289731,10239
289733,10158
289738,3489
289738,30529
289738,3091
288896,2779
289741,3791
140098,9191
289742,17488
284555,2825
279274,30540
288944,7686
288944,7390
289807,30541
289799,30543
289801,14081
289801,30545
289801,14047
289806,30546
289787,30547
289787,22810
13223,2847
13223,6236
12684,27327
8698,26993
7201,11993
7201,30288
7201,2623
287911,1325
290004,2052
660,14357
290069,4884
290071,9729
290088,4955
290095,27395
290096,12120
290107,30557
290108,30558
290114,3388
290115,3708
290116,30572
205474,13769
290121,4856
290125,3186
290128,7743
290129,7987
290133,23797
290136,15112
290143,5440
194640,4404
199546,17675
290204,3737
290211,3404
290214,10239
288901,2838
290219,3327
290223,6280
290247,4730
287933,15055
152,11834
1475,26921
448,1777
93,29265
250454,6224
250454,2298
264901,10377
264901,28404
256150,3903
256150,11887
257387,3274
257387,6237
729,26742
290456,4685
174969,13809
290549,30602
420,7628
290740,27338
290837,30603
1430,1923
290859,27341
283213,30604
290948,7858
291204,54
1461,29267
771,29359
291292,3530
291292,12503
291296,3600
291297,3484
291300,24069
291302,3600
291303,3195
2184,2523
291310,3318
291315,30611
291331,3824
291337,10108
291339,9423
291353,7276
291353,1323
291372,9714
291373,19023
291374,23453
291375,23453
1677,27537
1524,1443
867,138
291438,6503
291453,30627
291488,5306
277317,8477
277317,12150
195229,15041
291537,6302
291556,6333
291560,14414
124,29377
291562,14416
291564,9221
291569,4327
198618,25650
291572,4327
291576,4258
291580,4327
291581,4327
291584,4545
513,29375
291608,3994
291608,3984
14055,3990
14055,2466
291624,27963
291629,2497
291630,6421
291630,21268
13415,2847
13415,2363
291631,2370
291631,14442
291632,6154
9612,3981
9612,13526
9612,2453
291643,23855
278603,12566
256587,3518
8623,6241
8623,2628
8623,11657
291671,21524
244565,27243
244568,107
10948,2376
10948,23898
10948,6953
7859,6992
1084,29451
7824,27130
155,175
7129,2296
7129,6179
260512,2715
291753,30644
243395,30646
243396,30646
275799,2428
233359,30652
291754,30656
268695,20756
276074,30659
291757,30660
291758,32152
234327,30665
291760,6727
286931,2376
291780,4620
270662,4034
270760,4241
127814,24503
291956,3276
291956,2670
291956,3274
167968,9761
291962,2847
291962,2363
291983,2241
291989,15860
291995,8103
268425,17114
268440,30680
195320,30673
129190,7466
292039,4676
132082,8329
7991,1376
143567,8330
292047,4367
292062,30676
292158,21836
249515,15041
292166,27567
235400,27395
253025,5458
253025,14967
292210,30697
253040,17675
521,3955
292230,8325
292231,8332
292233,9782
292234,27025
292238,8329
135759,9423
192778,27025
291567,1923
292241,10949
292242,8329
292107,20938
292244,27026
292246,8262
292248,27027
128332,9782
292249,9840
191702,25538
292252,27025
292254,30705
292257,8324
292259,12544
292261,8325
292263,25538
292265,27025
292268,7826
292277,8263
292282,4265
292287,9288
142871,16569
292293,9059
292302,9364
292317,9364
292332,27029
292335,25869
130216,4922
292336,13028
292337,4773
292339,9840
292340,8332
292342,27031
292343,16569
292344,27034
292346,6779
292346,30686
168711,8467
179660,4815
292348,30711
292349,27025
192302,20938
146082,4065
292353,9761
292354,12544
223799,6816
292355,4549
